idx,sentence,followup,response,stype,ftype,OP1_type,OP2_type,OP1,OP2,comments,slide_number_in_experiment,wide
57,A few people own these investment stocks...,"because everyone wants to buy them, and everyone can afford to.",1,Sc,F2,NA_CONTROL,NA_CONTROL,NA_CONTROL,NA_CONTROL,,12,NA_CONTROL
57,A few people own these investment stocks...,"because everyone wants to buy them, and everyone can afford to.",2,Sc,F2,NA_CONTROL,NA_CONTROL,NA_CONTROL,NA_CONTROL,if only a few people own them how can everyone buy them and afford it,12,NA_CONTROL
57,A few people own most investment stocks...,"because although everyone wants to buy them, no one else can afford to.",7,S,F1,QD,QD,a few,most,,14,OP1_wide
57,A few people own these investment stocks...,"because everyone wants to buy them, and everyone can afford to.",3,Sc,F2,NA_CONTROL,NA_CONTROL,NA_CONTROL,NA_CONTROL,,12,NA_CONTROL
57,A few people own these investment stocks...,"because everyone wants to buy them, and everyone can afford to.",3,Sc,F2,NA_CONTROL,NA_CONTROL,NA_CONTROL,NA_CONTROL,,12,NA_CONTROL
57,A few people own these investment stocks...,"because everyone wants to buy them, and everyone can afford to.",5,Sc,F2,NA_CONTROL,NA_CONTROL,NA_CONTROL,NA_CONTROL,,12,NA_CONTROL
57,A few people own most investment stocks...,"because although everyone wants to buy them, no one else can afford to.",7,S,F1,QD,QD,a few,most,,14,OP1_wide
57,A few people own these investment stocks...,"because although everyone wants to buy them, no one else can afford to.",5,Sc,F1,NA_CONTROL,NA_CONTROL,NA_CONTROL,NA_CONTROL,,6,NA_CONTROL
57,A few people own these investment stocks...,"because everyone wants to buy them, and everyone can afford to.",2,Sc,F2,NA_CONTROL,NA_CONTROL,NA_CONTROL,NA_CONTROL,,12,NA_CONTROL
57,A few people own most investment stocks...,"because although everyone wants to buy them, no one else can afford to.",7,S,F1,QD,QD,a few,most,It is a reason why most people donâ€™t invest. ,14,OP1_wide
57,A few people own these investment stocks...,"because everyone wants to buy them, and everyone can afford to.",2,Sc,F2,NA_CONTROL,NA_CONTROL,NA_CONTROL,NA_CONTROL,,12,NA_CONTROL
57,A few people own most investment stocks...,"because although everyone wants to buy them, no one else can afford to.",7,S,F1,QD,QD,a few,most,,14,OP1_wide
57,A few people own most investment stocks...,"because everyone wants to buy them, and everyone can afford to.",1,S,F2,QD,QD,a few,most,Not everyone can afford or want them,5,OP2_wide
57,A few people own these investment stocks...,"because everyone wants to buy them, and everyone can afford to.",2,Sc,F2,NA_CONTROL,NA_CONTROL,NA_CONTROL,NA_CONTROL,,12,NA_CONTROL
57,A few people own these investment stocks...,"because everyone wants to buy them, and everyone can afford to.",1,Sc,F2,NA_CONTROL,NA_CONTROL,NA_CONTROL,NA_CONTROL,,12,NA_CONTROL
57,A few people own most investment stocks...,"because everyone wants to buy them, and everyone can afford to.",1,S,F2,QD,QD,a few,most,Everyone doesnâ€™t want to buy them and everyone canâ€™t afford them ,5,OP2_wide
57,A few people own most investment stocks...,"because everyone wants to buy them, and everyone can afford to.",1,S,F2,QD,QD,a few,most,,5,OP2_wide
57,A few people own these investment stocks...,"because everyone wants to buy them, and everyone can afford to.",1,Sc,F2,NA_CONTROL,NA_CONTROL,NA_CONTROL,NA_CONTROL,,12,NA_CONTROL
57,A few people own most investment stocks...,"because everyone wants to buy them, and everyone can afford to.",2,S,F2,QD,QD,a few,most,,5,OP2_wide
57,A few people own most investment stocks...,"because everyone wants to buy them, and everyone can afford to.",3,S,F2,QD,QD,a few,most,"bad grammar, too vague",5,OP2_wide
57,A few people own these investment stocks...,"because everyone wants to buy them, and everyone can afford to.",1,Sc,F2,NA_CONTROL,NA_CONTROL,NA_CONTROL,NA_CONTROL,,12,NA_CONTROL
57,A few people own these investment stocks...,"because everyone wants to buy them, and everyone can afford to.",1,Sc,F2,NA_CONTROL,NA_CONTROL,NA_CONTROL,NA_CONTROL,,12,NA_CONTROL
57,A few people own these investment stocks...,"because although everyone wants to buy them, no one else can afford to.",6,Sc,F1,NA_CONTROL,NA_CONTROL,NA_CONTROL,NA_CONTROL,Slightly unnatural with the use of â€œa fewâ€ ( meaning several or a group) rather than â€œfewâ€ (not many at all),6,NA_CONTROL
57,A few people own most investment stocks...,"because everyone wants to buy them, and everyone can afford to.",1,S,F2,QD,QD,a few,most,unnatural - stating that only a few people own the investment stocks and then contradicting by saying that everyone wants to buy them,5,OP2_wide
57,A few people own most investment stocks...,"because although everyone wants to buy them, no one else can afford to.",2,S,F1,QD,QD,a few,most,,14,OP1_wide
57,A few people own most investment stocks...,"because although everyone wants to buy them, no one else can afford to.",7,S,F1,QD,QD,a few,most,,14,OP1_wide
57,A few people own most investment stocks...,"because everyone wants to buy them, and everyone can afford to.",1,S,F2,QD,QD,a few,most,"The yellow sentence talks about few, the blue sentence talks about everyone.",5,OP2_wide
57,A few people own these investment stocks...,"because everyone wants to buy them, and everyone can afford to.",2,Sc,F2,NA_CONTROL,NA_CONTROL,NA_CONTROL,NA_CONTROL,,12,NA_CONTROL
57,A few people own these investment stocks...,"because everyone wants to buy them, and everyone can afford to.",1,Sc,F2,NA_CONTROL,NA_CONTROL,NA_CONTROL,NA_CONTROL,,12,NA_CONTROL
57,A few people own these investment stocks...,"because although everyone wants to buy them, no one else can afford to.",6,Sc,F1,NA_CONTROL,NA_CONTROL,NA_CONTROL,NA_CONTROL,,6,NA_CONTROL
57,A few people own most investment stocks...,"because although everyone wants to buy them, no one else can afford to.",6,S,F1,QD,QD,a few,most,,14,OP1_wide
57,A few people own these investment stocks...,"because everyone wants to buy them, and everyone can afford to.",4,Sc,F2,NA_CONTROL,NA_CONTROL,NA_CONTROL,NA_CONTROL,,12,NA_CONTROL
58,A few kitchens make food for these local orphanages...,since we don't have enough kitchens for the number of orphanages.,4,Sc,F1,NA_CONTROL,NA_CONTROL,NA_CONTROL,NA_CONTROL,Downt makes sense so therefore is not a natural continueation ,18,NA_CONTROL
58,A few kitchens make food for these local orphanages...,since we have way too many kitchens for the number of orphanages.,1,Sc,F2,NA_CONTROL,NA_CONTROL,NA_CONTROL,NA_CONTROL,,13,NA_CONTROL
58,A few kitchens make food for every local orphanage...,since we have way too many kitchens for the number of orphanages.,1,S,F2,QD,QD,a few,every,,14,OP2_wide
58,A few kitchens make food for these local orphanages...,since we have way too many kitchens for the number of orphanages.,1,Sc,F2,NA_CONTROL,NA_CONTROL,NA_CONTROL,NA_CONTROL,,13,NA_CONTROL
58,A few kitchens make food for every local orphanage...,since we have way too many kitchens for the number of orphanages.,1,S,F2,QD,QD,a few,every,,14,OP2_wide
58,A few kitchens make food for these local orphanages...,since we don't have enough kitchens for the number of orphanages.,1,Sc,F1,NA_CONTROL,NA_CONTROL,NA_CONTROL,NA_CONTROL,,18,NA_CONTROL
58,A few kitchens make food for every local orphanage...,since we don't have enough kitchens for the number of orphanages.,3,S,F1,QD,QD,a few,every,"Think ""since we don't have enough kitchens for each orphanage"" might be better.",12,OP1_wide
58,A few kitchens make food for these local orphanages...,since we don't have enough kitchens for the number of orphanages.,2,Sc,F1,NA_CONTROL,NA_CONTROL,NA_CONTROL,NA_CONTROL,,18,NA_CONTROL
58,A few kitchens make food for these local orphanages...,since we have way too many kitchens for the number of orphanages.,2,Sc,F2,NA_CONTROL,NA_CONTROL,NA_CONTROL,NA_CONTROL,,13,NA_CONTROL
58,A few kitchens make food for every local orphanage...,since we have way too many kitchens for the number of orphanages.,5,S,F2,QD,QD,a few,every,,14,OP2_wide
58,A few kitchens make food for every local orphanage...,since we don't have enough kitchens for the number of orphanages.,1,S,F1,QD,QD,a few,every,This one just confuses me the more I read it.,12,OP1_wide
58,A few kitchens make food for these local orphanages...,since we have way too many kitchens for the number of orphanages.,1,Sc,F2,NA_CONTROL,NA_CONTROL,NA_CONTROL,NA_CONTROL,The continuation does not sound logical.,13,NA_CONTROL
58,A few kitchens make food for every local orphanage...,since we have way too many kitchens for the number of orphanages.,1,S,F2,QD,QD,a few,every,The continuation is illogical,14,OP2_wide
58,A few kitchens make food for these local orphanages...,since we have way too many kitchens for the number of orphanages.,6,Sc,F2,NA_CONTROL,NA_CONTROL,NA_CONTROL,NA_CONTROL,,13,NA_CONTROL
58,A few kitchens make food for every local orphanage...,since we have way too many kitchens for the number of orphanages.,6,S,F2,QD,QD,a few,every,,14,OP2_wide
58,A few kitchens make food for every local orphanage...,since we don't have enough kitchens for the number of orphanages.,3,S,F1,QD,QD,a few,every,,12,OP1_wide
58,A few kitchens make food for these local orphanages...,since we have way too many kitchens for the number of orphanages.,1,Sc,F2,NA_CONTROL,NA_CONTROL,NA_CONTROL,NA_CONTROL,,13,NA_CONTROL
58,A few kitchens make food for every local orphanage...,since we have way too many kitchens for the number of orphanages.,7,S,F2,QD,QD,a few,every,,14,OP2_wide
58,A few kitchens make food for these local orphanages...,since we have way too many kitchens for the number of orphanages.,1,Sc,F2,NA_CONTROL,NA_CONTROL,NA_CONTROL,NA_CONTROL,doesn't make sense morally or gramatically ,13,NA_CONTROL
58,A few kitchens make food for every local orphanage...,since we have way too many kitchens for the number of orphanages.,1,S,F2,QD,QD,a few,every,,14,OP2_wide
58,A few kitchens make food for these local orphanages...,since we have way too many kitchens for the number of orphanages.,2,Sc,F2,NA_CONTROL,NA_CONTROL,NA_CONTROL,NA_CONTROL,,13,NA_CONTROL
58,A few kitchens make food for every local orphanage...,since we have way too many kitchens for the number of orphanages.,2,S,F2,QD,QD,a few,every,,14,OP2_wide
58,A few kitchens make food for these local orphanages...,since we don't have enough kitchens for the number of orphanages.,1,Sc,F1,NA_CONTROL,NA_CONTROL,NA_CONTROL,NA_CONTROL,,18,NA_CONTROL
58,A few kitchens make food for these local orphanages...,since we have way too many kitchens for the number of orphanages.,1,Sc,F2,NA_CONTROL,NA_CONTROL,NA_CONTROL,NA_CONTROL,,13,NA_CONTROL
58,A few kitchens make food for every local orphanage...,since we have way too many kitchens for the number of orphanages.,1,S,F2,QD,QD,a few,every,,14,OP2_wide
58,A few kitchens make food for these local orphanages...,since we have way too many kitchens for the number of orphanages.,4,Sc,F2,NA_CONTROL,NA_CONTROL,NA_CONTROL,NA_CONTROL,,13,NA_CONTROL
58,A few kitchens make food for every local orphanage...,since we have way too many kitchens for the number of orphanages.,4,S,F2,QD,QD,a few,every,,14,OP2_wide
58,A few kitchens make food for every local orphanage...,since we don't have enough kitchens for the number of orphanages.,5,S,F1,QD,QD,a few,every,,12,OP1_wide
58,A few kitchens make food for every local orphanage...,since we don't have enough kitchens for the number of orphanages.,2,S,F1,QD,QD,a few,every,,12,OP1_wide
58,A few kitchens make food for these local orphanages...,since we have way too many kitchens for the number of orphanages.,2,Sc,F2,NA_CONTROL,NA_CONTROL,NA_CONTROL,NA_CONTROL,,13,NA_CONTROL
58,A few kitchens make food for every local orphanage...,since we have way too many kitchens for the number of orphanages.,2,S,F2,QD,QD,a few,every,,14,OP2_wide
58,A few kitchens make food for these local orphanages...,since we have way too many kitchens for the number of orphanages.,3,Sc,F2,NA_CONTROL,NA_CONTROL,NA_CONTROL,NA_CONTROL,,13,NA_CONTROL
58,A few kitchens make food for every local orphanage...,since we have way too many kitchens for the number of orphanages.,4,S,F2,QD,QD,a few,every,,14,OP2_wide
58,A few kitchens make food for every local orphanage...,since we don't have enough kitchens for the number of orphanages.,6,S,F1,QD,QD,a few,every,This works ,12,OP1_wide
58,A few kitchens make food for every local orphanage...,since we don't have enough kitchens for the number of orphanages.,5,S,F1,QD,QD,a few,every,,12,OP1_wide
58,A few kitchens make food for these local orphanages...,since we don't have enough kitchens for the number of orphanages.,2,Sc,F1,NA_CONTROL,NA_CONTROL,NA_CONTROL,NA_CONTROL,The statement shouldn't be a negative one.,18,NA_CONTROL
58,A few kitchens make food for every local orphanage...,since we don't have enough kitchens for the number of orphanages.,5,S,F1,QD,QD,a few,every,,12,OP1_wide
58,A few kitchens make food for these local orphanages...,since we don't have enough kitchens for the number of orphanages.,3,Sc,F1,NA_CONTROL,NA_CONTROL,NA_CONTROL,NA_CONTROL,,18,NA_CONTROL
58,A few kitchens make food for every local orphanage...,since we don't have enough kitchens for the number of orphanages.,1,S,F1,QD,QD,a few,every,,12,OP1_wide
58,A few kitchens make food for these local orphanages...,since we have way too many kitchens for the number of orphanages.,1,Sc,F2,NA_CONTROL,NA_CONTROL,NA_CONTROL,NA_CONTROL,,13,NA_CONTROL
58,A few kitchens make food for every local orphanage...,since we have way too many kitchens for the number of orphanages.,1,S,F2,QD,QD,a few,every,,14,OP2_wide
58,A few kitchens make food for these local orphanages...,since we have way too many kitchens for the number of orphanages.,2,Sc,F2,NA_CONTROL,NA_CONTROL,NA_CONTROL,NA_CONTROL,,13,NA_CONTROL
58,A few kitchens make food for every local orphanage...,since we have way too many kitchens for the number of orphanages.,2,S,F2,QD,QD,a few,every,,14,OP2_wide
58,A few kitchens make food for these local orphanages...,since we don't have enough kitchens for the number of orphanages.,6,Sc,F1,NA_CONTROL,NA_CONTROL,NA_CONTROL,NA_CONTROL,,18,NA_CONTROL
58,A few kitchens make food for every local orphanage...,since we don't have enough kitchens for the number of orphanages.,3,S,F1,QD,QD,a few,every,,12,OP1_wide
58,A few kitchens make food for these local orphanages...,since we have way too many kitchens for the number of orphanages.,3,Sc,F2,NA_CONTROL,NA_CONTROL,NA_CONTROL,NA_CONTROL,,13,NA_CONTROL
58,A few kitchens make food for every local orphanage...,since we have way too many kitchens for the number of orphanages.,2,S,F2,QD,QD,a few,every,,14,OP2_wide
58,A few kitchens make food for every local orphanage...,since we don't have enough kitchens for the number of orphanages.,2,S,F1,QD,QD,a few,every,,12,OP1_wide
58,A few kitchens make food for every local orphanage...,since we don't have enough kitchens for the number of orphanages.,4,S,F1,QD,QD,a few,every,,12,OP1_wide
58,A few kitchens make food for these local orphanages...,since we don't have enough kitchens for the number of orphanages.,6,Sc,F1,NA_CONTROL,NA_CONTROL,NA_CONTROL,NA_CONTROL,,18,NA_CONTROL
58,A few kitchens make food for these local orphanages...,since we have way too many kitchens for the number of orphanages.,2,Sc,F2,NA_CONTROL,NA_CONTROL,NA_CONTROL,NA_CONTROL,,13,NA_CONTROL
58,A few kitchens make food for every local orphanage...,since we have way too many kitchens for the number of orphanages.,2,S,F2,QD,QD,a few,every,,14,OP2_wide
58,A few kitchens make food for these local orphanages...,since we have way too many kitchens for the number of orphanages.,1,Sc,F2,NA_CONTROL,NA_CONTROL,NA_CONTROL,NA_CONTROL,,13,NA_CONTROL
58,A few kitchens make food for every local orphanage...,since we have way too many kitchens for the number of orphanages.,1,S,F2,QD,QD,a few,every,,14,OP2_wide
58,A few kitchens make food for every local orphanage...,since we don't have enough kitchens for the number of orphanages.,3,S,F1,QD,QD,a few,every,It's a confusing second phrase as the first phrase confirms that food is made for every local orphanage. ,12,OP1_wide
58,A few kitchens make food for every local orphanage...,since we don't have enough kitchens for the number of orphanages.,2,S,F1,QD,QD,a few,every,Nonsense,12,OP1_wide
58,A few kitchens make food for these local orphanages...,since we don't have enough kitchens for the number of orphanages.,1,Sc,F1,NA_CONTROL,NA_CONTROL,NA_CONTROL,NA_CONTROL,,18,NA_CONTROL
58,A few kitchens make food for these local orphanages...,since we have way too many kitchens for the number of orphanages.,1,Sc,F2,NA_CONTROL,NA_CONTROL,NA_CONTROL,NA_CONTROL,,13,NA_CONTROL
58,A few kitchens make food for every local orphanage...,since we have way too many kitchens for the number of orphanages.,1,S,F2,QD,QD,a few,every,,14,OP2_wide
58,A few kitchens make food for these local orphanages...,since we have way too many kitchens for the number of orphanages.,2,Sc,F2,NA_CONTROL,NA_CONTROL,NA_CONTROL,NA_CONTROL,,13,NA_CONTROL
58,A few kitchens make food for every local orphanage...,since we have way too many kitchens for the number of orphanages.,2,S,F2,QD,QD,a few,every,,14,OP2_wide
58,A few kitchens make food for these local orphanages...,since we have way too many kitchens for the number of orphanages.,2,Sc,F2,NA_CONTROL,NA_CONTROL,NA_CONTROL,NA_CONTROL,,13,NA_CONTROL
